production_id,machine_id,production_date,shift,anomaly,anomaly_score
1388,3,2025-11-24,Afternoon,0,0.01663767872575994
1389,3,2025-11-24,Night,0,0.029459472042132173
1390,4,2025-11-24,Morning,0,0.0484396541201203
1391,4,2025-11-24,Afternoon,0,0.07449718338313738
1392,4,2025-11-24,Night,0,0.06854449319744049
1393,5,2025-11-24,Morning,0,0.10126475652002243
1394,5,2025-11-24,Afternoon,0,0.09877508738892121
1395,5,2025-11-24,Night,0,0.08022446221219354
1396,1,2025-11-25,Morning,0,0.05985366364737671
1397,1,2025-11-25,Afternoon,0,0.09803214797293464
1398,1,2025-11-25,Night,0,0.09537631692534626
1399,2,2025-11-25,Morning,0,0.09638663052131197
1400,2,2025-11-25,Afternoon,0,0.07748100553030779
1401,2,2025-11-25,Night,0,0.06225822012400145
1402,3,2025-11-25,Morning,0,0.050836742208118624
1403,3,2025-11-25,Afternoon,0,0.05497999454955571
1404,3,2025-11-25,Night,0,0.026078955609715515
1405,4,2025-11-25,Morning,0,0.028488489110015114
1406,4,2025-11-25,Afternoon,0,0.0042870827021030955
1407,4,2025-11-25,Night,0,0.07140934727431697
1408,5,2025-11-25,Morning,0,0.057102696555373755
1409,5,2025-11-25,Afternoon,0,0.05750599824907121
1410,5,2025-11-25,Night,0,0.06165082833904678
1411,1,2025-11-26,Morning,0,0.058569272899586466
1412,1,2025-11-26,Afternoon,0,0.0792259714569703
1413,1,2025-11-26,Night,0,0.06859710654648332
1414,2,2025-11-26,Morning,0,0.05106392126516912
1415,2,2025-11-26,Afternoon,0,0.07961366413478399
1416,2,2025-11-26,Night,0,0.07928725263492492
1417,3,2025-11-26,Morning,0,0.04739835253382707
1418,3,2025-11-26,Afternoon,0,0.05021305281093236
1419,3,2025-11-26,Night,0,0.0180868159867823
1420,4,2025-11-26,Morning,0,0.08176260901554244
1421,4,2025-11-26,Afternoon,0,0.042565261123687304
1422,4,2025-11-26,Night,0,0.0621324559647346
1423,5,2025-11-26,Morning,0,0.0779189132142043
1424,5,2025-11-26,Afternoon,0,0.08973312117614096
1425,5,2025-11-26,Night,0,0.10982500774914944
1426,1,2025-11-27,Morning,0,0.06813130086285835
1427,1,2025-11-27,Afternoon,0,0.060281919712493526
1428,1,2025-11-27,Night,0,0.09580991648925286
1429,2,2025-11-27,Morning,0,0.10716646872927493
1430,2,2025-11-27,Afternoon,0,0.09798158818019431
1431,2,2025-11-27,Night,0,0.09106122546995027
1432,3,2025-11-27,Morning,1,-0.02016781457894523
1433,3,2025-11-27,Afternoon,0,0.04158448725906683
1434,3,2025-11-27,Night,0,0.01813485656396674
1435,4,2025-11-27,Morning,0,0.07555514244233119
1436,4,2025-11-27,Afternoon,0,0.038905242478542656
1437,4,2025-11-27,Night,0,0.025419760851867257
1438,5,2025-11-27,Morning,0,0.08910093381867956
1439,5,2025-11-27,Afternoon,0,0.06515619829077618
1440,5,2025-11-27,Night,0,0.0667534732570344
1441,1,2025-11-28,Morning,0,0.0502798742391698
1442,1,2025-11-28,Afternoon,0,0.07272173115004305
1443,1,2025-11-28,Night,0,0.043924645913254734
1444,2,2025-11-28,Morning,0,0.08547811063591099
1445,2,2025-11-28,Afternoon,0,0.0611967153345207
1446,2,2025-11-28,Night,0,0.05335683162880034
1447,3,2025-11-28,Morning,1,-0.017486308058855315
1448,3,2025-11-28,Afternoon,1,-0.008946777364087666
1449,3,2025-11-28,Night,0,0.00015689001945518033
1450,4,2025-11-28,Morning,0,0.04226534285963002
1451,4,2025-11-28,Afternoon,0,0.04268519978098373
1452,4,2025-11-28,Night,0,0.06739711377085095
1453,5,2025-11-28,Morning,0,0.044473322346551436
1454,5,2025-11-28,Afternoon,0,0.05465448975232223
1455,5,2025-11-28,Night,0,0.08288783631301089
1456,1,2025-11-29,Morning,0,0.07326957964206893
1457,1,2025-11-29,Afternoon,0,0.06072191912885694
1458,1,2025-11-29,Night,0,0.046281190883449175
1459,2,2025-11-29,Morning,0,0.07669957641052871
1460,2,2025-11-29,Afternoon,0,0.0705494313317317
1461,2,2025-11-29,Night,0,0.08236967858674327
1462,3,2025-11-29,Morning,1,-0.002176461393242346
1463,3,2025-11-29,Afternoon,0,0.0006074813156433656
1464,3,2025-11-29,Night,1,-0.00253140074951963
1465,4,2025-11-29,Morning,0,0.07645928142420988
1466,4,2025-11-29,Afternoon,0,0.07881286927193226
1467,4,2025-11-29,Night,0,0.07627545635980676
1468,5,2025-11-29,Morning,0,0.08596266711467787
1469,5,2025-11-29,Afternoon,0,0.06828074048906685
1470,5,2025-11-29,Night,0,0.02769576047967781
1471,1,2025-11-30,Morning,0,0.09255272053986585
1472,1,2025-11-30,Afternoon,0,0.10070519031336783
1473,1,2025-11-30,Night,0,0.050107309083968765
1474,2,2025-11-30,Morning,0,0.0919703737343675
1475,2,2025-11-30,Afternoon,0,0.09359052468964729
1476,2,2025-11-30,Night,0,0.09948829624851557
1477,3,2025-11-30,Morning,1,-0.007021862877667262
1478,3,2025-11-30,Afternoon,1,-0.014921507051502525
1479,3,2025-11-30,Night,0,0.013677930187634524
1480,4,2025-11-30,Morning,0,0.041663572138656235
1481,4,2025-11-30,Afternoon,0,0.05803969731842784
1482,4,2025-11-30,Night,0,0.022612350523841473
1483,5,2025-11-30,Morning,0,0.05995769384244226
1484,5,2025-11-30,Afternoon,0,0.0690835381720275
1485,5,2025-11-30,Night,0,0.09866512101830782
1486,1,2025-12-01,Morning,0,0.040463185224757114
1487,1,2025-12-01,Afternoon,0,0.08213130361243237
1488,1,2025-12-01,Night,0,0.07949241943092922
1489,2,2025-12-01,Morning,0,0.0789868694762404
1490,2,2025-12-01,Afternoon,0,0.07187821148647078
1491,2,2025-12-01,Night,0,0.06989860627836914
1492,3,2025-12-01,Morning,0,0.0265529371779053
1493,3,2025-12-01,Afternoon,0,0.008336847270007053
1494,3,2025-12-01,Night,0,0.05101940094441637
1495,4,2025-12-01,Morning,0,0.04676822112229584
1496,4,2025-12-01,Afternoon,0,0.07201598514705476
1497,4,2025-12-01,Night,0,0.035164476674206746
1498,5,2025-12-01,Morning,0,0.08521807276666782
1499,5,2025-12-01,Afternoon,0,0.08566609037435424
1500,5,2025-12-01,Night,0,0.06439172075394162
1501,1,2025-12-02,Morning,0,0.08822663060544739
1502,1,2025-12-02,Afternoon,0,0.05772828867520413
1503,1,2025-12-02,Night,0,0.08612727853201929
1504,2,2025-12-02,Morning,0,0.041607641372923276
1505,2,2025-12-02,Afternoon,0,0.06676092156004976
1506,2,2025-12-02,Night,0,0.08775345267717849
1507,3,2025-12-02,Morning,0,0.039157780914036766
1508,3,2025-12-02,Afternoon,0,0.02772729376274774
1509,3,2025-12-02,Night,1,-0.0010723226597328939
1510,4,2025-12-02,Morning,0,0.07900109513668402
1511,4,2025-12-02,Afternoon,0,0.05749042818866584
1512,4,2025-12-02,Night,0,0.028716615350016572
1513,5,2025-12-02,Morning,0,0.08504827796381859
1514,5,2025-12-02,Afternoon,0,0.0700582754670599
1515,5,2025-12-02,Night,0,0.08362668244457577
1516,1,2025-12-03,Morning,0,0.10104923435622237
1517,1,2025-12-03,Afternoon,0,0.09180117625707851
1518,1,2025-12-03,Night,0,0.0801917925738253
1519,2,2025-12-03,Morning,0,0.08246226609129353
1520,2,2025-12-03,Afternoon,0,0.052433584015757484
1521,2,2025-12-03,Night,0,0.04868540014871581
1522,3,2025-12-03,Morning,0,0.04002767461411072
1523,3,2025-12-03,Afternoon,0,0.03851217616437874
1524,3,2025-12-03,Night,1,-0.01484020455789925
1525,4,2025-12-03,Morning,0,0.041045560869590436
1526,4,2025-12-03,Afternoon,0,0.0083584546243064
1527,4,2025-12-03,Night,0,0.051673456781400895
1528,5,2025-12-03,Morning,0,0.0863871685844036
1529,5,2025-12-03,Afternoon,0,0.06901128403182505
1530,5,2025-12-03,Night,0,0.06645503696683963
1531,1,2025-12-04,Morning,0,0.10845069857262402
1532,1,2025-12-04,Afternoon,0,0.09007350473757575
1533,1,2025-12-04,Night,0,0.08484122546439216
1534,2,2025-12-04,Morning,0,0.06402580005410041
1535,2,2025-12-04,Afternoon,0,0.04805243604417675
1536,2,2025-12-04,Night,0,0.0703247944200337
1537,3,2025-12-04,Morning,0,0.05231044775386173
1538,3,2025-12-04,Afternoon,0,0.015415617194520781
1539,3,2025-12-04,Night,1,-0.00660779366550579
1540,4,2025-12-04,Morning,0,0.07425803431789679
1541,4,2025-12-04,Afternoon,0,0.06227138541049748
1542,4,2025-12-04,Night,0,0.029548898994954942
1543,5,2025-12-04,Morning,0,0.06543001741889448
1544,5,2025-12-04,Afternoon,0,0.10184763342120967
1545,5,2025-12-04,Night,0,0.09082111101761287
1546,1,2025-12-05,Morning,0,0.0756179247166609
1547,1,2025-12-05,Afternoon,0,0.08424590774933743
1548,1,2025-12-05,Night,0,0.0772251494583
1549,2,2025-12-05,Morning,0,0.025472377167788607
1550,2,2025-12-05,Afternoon,0,0.07122561035996244
1551,2,2025-12-05,Night,0,0.07858058711321914
1552,3,2025-12-05,Morning,0,0.008159501327518526
1553,3,2025-12-05,Afternoon,0,0.0211316086569604
1554,3,2025-12-05,Night,0,0.012754438248965383
1555,4,2025-12-05,Morning,0,0.05815515352088807
1556,4,2025-12-05,Afternoon,0,0.010860689011560232
1557,4,2025-12-05,Night,0,0.006262085510021942
1558,5,2025-12-05,Morning,0,0.0943806512931033
1559,5,2025-12-05,Afternoon,0,0.1078710437079981
1560,5,2025-12-05,Night,0,0.07704458152309035
1561,1,2025-12-06,Morning,0,0.09820929865133216
1562,1,2025-12-06,Afternoon,0,0.0785464981377676
1563,1,2025-12-06,Night,0,0.056464138056613655
1564,2,2025-12-06,Morning,0,0.06337398003938038
1565,2,2025-12-06,Afternoon,0,0.07718339159496024
1566,2,2025-12-06,Night,0,0.06486780083160593
1567,3,2025-12-06,Morning,0,1.4183888086272134e-05
1568,3,2025-12-06,Afternoon,0,0.045141154990298804
1569,3,2025-12-06,Night,0,0.03487629708393658
1570,4,2025-12-06,Morning,1,-0.002853095858907584
1571,4,2025-12-06,Afternoon,0,0.014524331855503059
1572,4,2025-12-06,Night,0,0.02114835722759678
1573,5,2025-12-06,Morning,0,0.07019861374563946
1574,5,2025-12-06,Afternoon,0,0.10030668770079126
1575,5,2025-12-06,Night,0,0.08538207928866293
1576,1,2025-12-07,Morning,0,0.047111845306888944
1577,1,2025-12-07,Afternoon,0,0.08652871388891403
1578,1,2025-12-07,Night,0,0.07545582419305691
1579,2,2025-12-07,Morning,0,0.08507387504602498
1580,2,2025-12-07,Afternoon,0,0.08654278633899876
1581,2,2025-12-07,Night,0,0.11681850727927123
1582,3,2025-12-07,Morning,0,0.015203012330563648
1583,3,2025-12-07,Afternoon,0,0.05124862176015521
1584,3,2025-12-07,Night,0,0.033450410333124125
1585,4,2025-12-07,Morning,0,0.07089355439079698
1586,4,2025-12-07,Afternoon,0,0.04614694200262259
1587,4,2025-12-07,Night,0,0.09135472734608446
1588,5,2025-12-07,Morning,0,0.09117739103775896
1589,5,2025-12-07,Afternoon,0,0.07447320220589077
1590,5,2025-12-07,Night,0,0.09847122523715984
1591,1,2025-12-08,Morning,0,0.020936873574594506
1592,1,2025-12-08,Afternoon,0,0.06971032910121627
1593,1,2025-12-08,Night,0,0.08469342439697264
1594,2,2025-12-08,Morning,0,0.057736569336990784
1595,2,2025-12-08,Afternoon,0,0.06247551594051787
1596,2,2025-12-08,Night,0,0.07588766622534793
1597,3,2025-12-08,Morning,0,0.0738059408195309
1598,3,2025-12-08,Afternoon,0,0.02495339864875723
1599,3,2025-12-08,Night,0,0.011849776527223965
1600,4,2025-12-08,Morning,0,0.08228147436360117
1601,4,2025-12-08,Afternoon,0,0.05858475934090601
1602,4,2025-12-08,Night,0,0.020621116471710832
1603,5,2025-12-08,Morning,0,0.08136948867598903
1604,5,2025-12-08,Afternoon,0,0.0790027636235281
1605,5,2025-12-08,Night,0,0.08336526982686826
1606,1,2025-12-09,Morning,0,0.049592565588339355
1607,1,2025-12-09,Afternoon,0,0.07361441286987958
1608,1,2025-12-09,Night,0,0.08880639605321172
1609,2,2025-12-09,Morning,0,0.09138319694838098
1610,2,2025-12-09,Afternoon,0,0.10315323145202437
1611,2,2025-12-09,Night,0,0.10123098979570944
1612,3,2025-12-09,Morning,0,0.04012112938139323
1613,3,2025-12-09,Afternoon,0,0.03524112046075689
1614,3,2025-12-09,Night,0,0.057967831677074644
1615,4,2025-12-09,Morning,0,0.06033400287920887
1616,4,2025-12-09,Afternoon,0,0.039325668420862936
1617,4,2025-12-09,Night,0,0.08187682630136595
1618,5,2025-12-09,Morning,0,0.09311183236631482
1619,5,2025-12-09,Afternoon,0,0.09444493380774122
1620,5,2025-12-09,Night,0,0.09330844625579854
1621,1,2025-12-10,Morning,0,0.05390086700765273
1622,1,2025-12-10,Afternoon,0,0.021337225189485554
1623,1,2025-12-10,Night,0,0.07411241427442844
1624,2,2025-12-10,Morning,0,0.08548034918955943
1625,2,2025-12-10,Afternoon,0,0.05021105233788958
1626,2,2025-12-10,Night,0,0.026858501732236917
1627,3,2025-12-10,Morning,0,0.01702003969287691
1628,3,2025-12-10,Afternoon,1,-0.023587105561967192
1629,3,2025-12-10,Night,1,-0.02848960791891697
1630,4,2025-12-10,Morning,0,0.07270892943256146
1631,4,2025-12-10,Afternoon,0,0.04611049348639129
1632,4,2025-12-10,Night,0,0.04284057390914231
1633,5,2025-12-10,Morning,0,0.05537150550817316
1634,5,2025-12-10,Afternoon,0,0.028897290833230338
1635,5,2025-12-10,Night,0,0.00022211624348655867
1636,1,2025-12-11,Morning,0,0.0354036920850338
1637,1,2025-12-11,Afternoon,0,0.08005496242503912
1638,1,2025-12-11,Night,0,0.08113690275109153
1639,2,2025-12-11,Morning,0,0.05997240733886039
1640,2,2025-12-11,Afternoon,0,0.08583164824991085
1641,2,2025-12-11,Night,0,0.09676166995517
1642,3,2025-12-11,Morning,1,-0.011317633065100141
1643,3,2025-12-11,Afternoon,0,0.016942767610138576
1644,3,2025-12-11,Night,0,0.03227017452589798
1645,4,2025-12-11,Morning,0,0.04801420457201788
1646,4,2025-12-11,Afternoon,0,0.03917014939308505
1647,4,2025-12-11,Night,0,0.05693522420545455
1648,5,2025-12-11,Morning,0,0.04926672010349065
1649,5,2025-12-11,Afternoon,0,0.06959928271437432
1650,5,2025-12-11,Night,0,0.09307360874950871
1651,1,2025-12-12,Morning,0,0.0531615189918766
1652,1,2025-12-12,Afternoon,0,0.09975844709588755
1653,1,2025-12-12,Night,0,0.07871196668651165
1654,2,2025-12-12,Morning,0,0.09107100857135053
1655,2,2025-12-12,Afternoon,0,0.07146562981903826
1656,2,2025-12-12,Night,0,0.05261022229473045
1657,3,2025-12-12,Morning,1,-0.007351003847506865
1658,3,2025-12-12,Afternoon,0,0.01076292758170816
1659,3,2025-12-12,Night,0,0.016498060488034372
1660,4,2025-12-12,Morning,0,0.06041896054760687
1661,4,2025-12-12,Afternoon,0,0.03174830824773245
1662,4,2025-12-12,Night,0,0.04458338776409232
1663,5,2025-12-12,Morning,0,0.0786751646021755
1664,5,2025-12-12,Afternoon,0,0.0792622667923733
1665,5,2025-12-12,Night,0,0.07239395203494475
1666,1,2025-12-13,Morning,0,0.03947178002812046
1667,1,2025-12-13,Afternoon,0,0.05059915220278155
1668,1,2025-12-13,Night,0,0.06533490685806381
1669,2,2025-12-13,Morning,0,0.05792447471146939
1670,2,2025-12-13,Afternoon,0,0.06973378801593716
1671,2,2025-12-13,Night,0,0.07546223114182399
1672,3,2025-12-13,Morning,1,-0.004438663667311826
1673,3,2025-12-13,Afternoon,0,0.011173472036367982
1674,3,2025-12-13,Night,0,0.02908038892932352
1675,4,2025-12-13,Morning,0,0.0787739952499914
1676,4,2025-12-13,Afternoon,0,0.0740259654264831
1677,4,2025-12-13,Night,0,0.058186260473143514
1678,5,2025-12-13,Morning,0,0.05314050907071499
1679,5,2025-12-13,Afternoon,0,0.054985224873628114
1680,5,2025-12-13,Night,0,0.05347920224741054
1681,1,2025-12-14,Morning,0,0.03843794732475869
1682,1,2025-12-14,Afternoon,0,0.09301374187419398
1683,1,2025-12-14,Night,0,0.09748935810135384
1684,2,2025-12-14,Morning,0,0.10500729150022525
1685,2,2025-12-14,Afternoon,0,0.09805517631505217
1686,2,2025-12-14,Night,0,0.11334905047587462
1687,3,2025-12-14,Morning,0,0.0025015163155593934
1688,3,2025-12-14,Afternoon,0,0.041116845705610916
1689,3,2025-12-14,Night,0,0.03159596824657662
1690,4,2025-12-14,Morning,0,0.09486501975392148
1691,4,2025-12-14,Afternoon,0,0.05736104333823855
1692,4,2025-12-14,Night,0,0.06896143517942088
1693,5,2025-12-14,Morning,0,0.09349438360928097
1694,5,2025-12-14,Afternoon,0,0.06365061172368375
1695,5,2025-12-14,Night,0,0.04977858292300108
1696,1,2025-12-15,Morning,0,0.07454163975743533
1697,1,2025-12-15,Afternoon,0,0.06250941688774098
1698,1,2025-12-15,Night,0,0.08450785941896266
1699,2,2025-12-15,Morning,0,0.11393225317334771
1700,2,2025-12-15,Afternoon,0,0.09226187428646737
1701,2,2025-12-15,Night,0,0.09013891649733702
1702,3,2025-12-15,Morning,1,-0.011088406471760459
1703,3,2025-12-15,Afternoon,1,-0.004719853773046623
1704,3,2025-12-15,Night,1,-0.00653343779243043
1705,4,2025-12-15,Morning,0,0.05957528777378146
1706,4,2025-12-15,Afternoon,0,0.034712206808079404
1707,4,2025-12-15,Night,0,0.03115015917182362
1708,5,2025-12-15,Morning,0,0.03850123878613543
1709,5,2025-12-15,Afternoon,0,0.07309111819662278
1710,5,2025-12-15,Night,0,0.056416106066832394
1711,1,2025-12-16,Morning,0,0.05473971707553227
1712,1,2025-12-16,Afternoon,0,0.0711501015141
1713,1,2025-12-16,Night,0,0.03957967187885225
1714,2,2025-12-16,Morning,0,0.10239687835370576
1715,2,2025-12-16,Afternoon,0,0.06457139880405655
1716,2,2025-12-16,Night,0,0.08074737620640943
1717,3,2025-12-16,Morning,0,0.012705400229259589
1718,3,2025-12-16,Afternoon,0,0.002853663404822848
1719,3,2025-12-16,Night,0,0.02281387440514948
1720,4,2025-12-16,Morning,0,0.061497453352773346
1721,4,2025-12-16,Afternoon,0,0.06563800605332731
1722,4,2025-12-16,Night,0,0.042387967993760545
1723,5,2025-12-16,Morning,0,0.0536931037295838
1724,5,2025-12-16,Afternoon,0,0.05588548243420677
1725,5,2025-12-16,Night,0,0.05567954134010311
1726,1,2025-12-17,Morning,0,0.019630109480445745
1727,1,2025-12-17,Afternoon,0,0.03251075458685393
1728,1,2025-12-17,Night,0,0.02785544185350075
1729,2,2025-12-17,Morning,0,0.07979122355562795
1730,2,2025-12-17,Afternoon,0,0.08588872818872251
1731,2,2025-12-17,Night,0,0.08859909454010634
1732,3,2025-12-17,Morning,0,0.03067188406077692
1733,3,2025-12-17,Afternoon,0,0.05889548372509901
1734,3,2025-12-17,Night,0,0.06633815511368041
1735,4,2025-12-17,Morning,0,0.08748115659381994
1736,4,2025-12-17,Afternoon,0,0.058909498335089405
1737,4,2025-12-17,Night,0,0.03904331578083842
1738,5,2025-12-17,Morning,0,0.06856472582439033
1739,5,2025-12-17,Afternoon,0,0.0826229082431506
1740,5,2025-12-17,Night,0,0.07465842250162402
1741,1,2025-12-18,Morning,0,0.06903524099076663
1742,1,2025-12-18,Afternoon,0,0.07499557907804899
1743,1,2025-12-18,Night,0,0.07143789295763192
1744,2,2025-12-18,Morning,0,0.08921799222431614
1745,2,2025-12-18,Afternoon,0,0.10508020105988264
1746,2,2025-12-18,Night,0,0.09741598888286279
1747,3,2025-12-18,Morning,0,0.016044778701283735
1748,3,2025-12-18,Afternoon,0,0.026816036393209952
1749,3,2025-12-18,Night,0,0.02245451560927214
1750,4,2025-12-18,Morning,0,0.008545104350897836
1751,4,2025-12-18,Afternoon,0,0.0017899978166171504
1752,4,2025-12-18,Night,0,0.01714216498162857
1753,5,2025-12-18,Morning,0,0.0730526178695613
1754,5,2025-12-18,Afternoon,0,0.08591413160911021
1755,5,2025-12-18,Night,0,0.09114893183327755
1756,1,2025-12-19,Morning,0,0.06064868868093942
1757,1,2025-12-19,Afternoon,0,0.08862733173177534
1758,1,2025-12-19,Night,0,0.06778270066048192
1759,2,2025-12-19,Morning,0,0.10567481615665325
1760,2,2025-12-19,Afternoon,0,0.06111341005173193
1761,2,2025-12-19,Night,0,0.03920472573898959
1762,3,2025-12-19,Morning,0,0.005929034217430407
1763,3,2025-12-19,Afternoon,0,0.025265895736490074
1764,3,2025-12-19,Night,1,-0.03396938536235561
1765,4,2025-12-19,Morning,0,0.0365862009939919
1766,4,2025-12-19,Afternoon,0,0.0809263857612379
1767,4,2025-12-19,Night,0,0.0678616781184887
1768,5,2025-12-19,Morning,0,0.0883869748747747
1769,5,2025-12-19,Afternoon,0,0.1160636008444012
1770,5,2025-12-19,Night,0,0.10957755638190708
1771,1,2025-12-20,Morning,0,0.09194021930672036
1772,1,2025-12-20,Afternoon,0,0.08099414785405246
1773,1,2025-12-20,Night,0,0.0704818681685202
1774,2,2025-12-20,Morning,0,0.06369154018719392
1775,2,2025-12-20,Afternoon,0,0.08581053112235448
1776,2,2025-12-20,Night,0,0.08091280891953218
1777,3,2025-12-20,Morning,0,0.016392281566478872
1778,3,2025-12-20,Afternoon,1,-0.024594020533233674
1779,3,2025-12-20,Night,0,0.022003557166058618
1780,4,2025-12-20,Morning,0,0.08450233329713502
1781,4,2025-12-20,Afternoon,0,0.06125002436784932
1782,4,2025-12-20,Night,0,0.08321043439490045
1783,5,2025-12-20,Morning,0,0.09604160729418859
1784,5,2025-12-20,Afternoon,0,0.08448367466624329
1785,5,2025-12-20,Night,0,0.05505810122400334
1786,1,2025-12-21,Morning,0,0.04446434525918874
1787,1,2025-12-21,Afternoon,0,0.07326915848218879
1788,1,2025-12-21,Night,0,0.053705654497979594
1789,2,2025-12-21,Morning,0,0.0705349925382297
1790,2,2025-12-21,Afternoon,0,0.08626376675875608
1791,2,2025-12-21,Night,0,0.08410168215538039
1792,3,2025-12-21,Morning,1,-0.016638034240508248
1793,3,2025-12-21,Afternoon,0,0.03359930194918315
1794,3,2025-12-21,Night,0,0.024998027739785766
1795,4,2025-12-21,Morning,0,0.04745088308003231
1796,4,2025-12-21,Afternoon,0,0.018533048573754374
1797,4,2025-12-21,Night,0,0.047441888898103635
1798,5,2025-12-21,Morning,0,0.07266443285191498
1799,5,2025-12-21,Afternoon,0,0.06264722207993478
1800,5,2025-12-21,Night,0,0.06649638728268564
1801,1,2025-12-22,Morning,0,0.05834660874016462
1802,1,2025-12-22,Afternoon,0,0.035846163341178516
1803,1,2025-12-22,Night,0,0.07375671926075955
1804,2,2025-12-22,Morning,0,0.10064420894137394
1805,2,2025-12-22,Afternoon,0,0.10242422536418888
1806,2,2025-12-22,Night,0,0.0796726641468331
1807,3,2025-12-22,Morning,0,0.027435829184408345
1808,3,2025-12-22,Afternoon,0,0.037599457612644605
1809,3,2025-12-22,Night,0,0.0379805393507191
1810,4,2025-12-22,Morning,0,0.07094175462234664
1811,4,2025-12-22,Afternoon,0,0.014778961861139583
1812,4,2025-12-22,Night,0,0.016917794965205513
1813,5,2025-12-22,Morning,0,0.0749449826803304
1814,5,2025-12-22,Afternoon,0,0.10352281839446603
1815,5,2025-12-22,Night,0,0.07822737865616192
1816,1,2025-12-23,Morning,0,0.06155110631895255
1817,1,2025-12-23,Afternoon,0,0.05733053122697046
1818,1,2025-12-23,Night,0,0.05564470178214531
1819,2,2025-12-23,Morning,0,0.0740984044392809
1820,2,2025-12-23,Afternoon,0,0.03755031043602963
1821,2,2025-12-23,Night,0,0.026223485505494692
1822,3,2025-12-23,Morning,1,-0.019040253024071863
1823,3,2025-12-23,Afternoon,1,-0.014324976202390705
1824,3,2025-12-23,Night,1,-0.017733438599549012
1825,4,2025-12-23,Morning,0,0.06657938217211162
1826,4,2025-12-23,Afternoon,0,0.09355145957946265
1827,4,2025-12-23,Night,0,0.034088783152923074
1828,5,2025-12-23,Morning,0,0.0889140893035415
1829,5,2025-12-23,Afternoon,0,0.09556983746775782
1830,5,2025-12-23,Night,0,0.09823487976377449
1831,1,2025-12-24,Morning,0,0.07958634687956789
1832,1,2025-12-24,Afternoon,0,0.09008966827643017
1833,1,2025-12-24,Night,0,0.06885303997454179
1834,2,2025-12-24,Morning,0,0.03575373996959186
1835,2,2025-12-24,Afternoon,0,0.013187035813809422
1836,2,2025-12-24,Night,0,0.09113734425798409
1837,3,2025-12-24,Morning,0,0.014338023166400315
1838,3,2025-12-24,Afternoon,0,0.05801535189283796
1839,3,2025-12-24,Night,0,0.04133221453489233
1840,4,2025-12-24,Morning,0,0.0018032789655182402
1841,4,2025-12-24,Afternoon,0,0.025749627481505333
1842,4,2025-12-24,Night,0,0.05030612137992485
1843,5,2025-12-24,Morning,0,0.09077387805033271
1844,5,2025-12-24,Afternoon,0,0.0495734262546631
1845,5,2025-12-24,Night,0,0.06484005420347333
1846,1,2025-12-25,Morning,0,0.06823208511977608
1847,1,2025-12-25,Afternoon,0,0.03751859245588518
1848,1,2025-12-25,Night,0,0.06719836629773002
1849,2,2025-12-25,Morning,0,0.08935110014499775
1850,2,2025-12-25,Afternoon,0,0.0929711291526874
1851,2,2025-12-25,Night,0,0.07938608984821727
1852,3,2025-12-25,Morning,0,0.04655468015483821
1853,3,2025-12-25,Afternoon,1,-0.006818277281277041
1854,3,2025-12-25,Night,1,-0.005971538437075097
1855,4,2025-12-25,Morning,0,0.023736731559538482
1856,4,2025-12-25,Afternoon,0,0.03326817336570054
1857,4,2025-12-25,Night,0,0.028727359468232128
1858,5,2025-12-25,Morning,0,0.07726043712545189
1859,5,2025-12-25,Afternoon,0,0.07728185826963713
1860,5,2025-12-25,Night,0,0.07728428420536154
1861,1,2025-12-26,Morning,0,0.05926949314130664
1862,1,2025-12-26,Afternoon,0,0.09476281372198697
1863,1,2025-12-26,Night,0,0.09314771393591226
1864,2,2025-12-26,Morning,0,0.053568613189839076
1865,2,2025-12-26,Afternoon,0,0.06551950882374452
1866,2,2025-12-26,Night,0,0.09300823910557188
1867,3,2025-12-26,Morning,0,0.00181149534546321
1868,3,2025-12-26,Afternoon,1,-0.01112322734900184
1869,3,2025-12-26,Night,0,0.011500246479463239
1870,4,2025-12-26,Morning,0,0.027162634864561386
1871,4,2025-12-26,Afternoon,0,0.0757489385556393
1872,4,2025-12-26,Night,0,0.08384485936435054
1873,5,2025-12-26,Morning,0,0.07126210329823518
1874,5,2025-12-26,Afternoon,0,0.0637520289789889
1875,5,2025-12-26,Night,0,0.08994246006778517
1876,1,2025-12-27,Morning,0,0.07671291928609736
1877,1,2025-12-27,Afternoon,0,0.08201611032023276
1878,1,2025-12-27,Night,0,0.07487162070271308
1879,2,2025-12-27,Morning,0,0.05915747667046328
1880,2,2025-12-27,Afternoon,0,0.09925405173374341
1881,2,2025-12-27,Night,0,0.07276572782616963
1882,3,2025-12-27,Morning,0,0.047171643162306154
1883,3,2025-12-27,Afternoon,0,0.014092629839903226
1884,3,2025-12-27,Night,0,0.024921342764731458
1885,4,2025-12-27,Morning,0,0.0720922952776406
1886,4,2025-12-27,Afternoon,0,0.03269893998671103
1887,4,2025-12-27,Night,0,0.06981965854737049
1888,5,2025-12-27,Morning,0,0.07493039980963268
1889,5,2025-12-27,Afternoon,0,0.07838401837181397
1890,5,2025-12-27,Night,0,0.10795948871132127
1891,1,2025-12-28,Morning,0,0.029627754295717845
1892,1,2025-12-28,Afternoon,0,0.05398934353409113
1893,1,2025-12-28,Night,0,0.052302771285444805
1894,2,2025-12-28,Morning,0,0.06912661333303194
1895,2,2025-12-28,Afternoon,0,0.06124336131140745
1896,2,2025-12-28,Night,0,0.06483187471594481
